commit_id,commit_role,repo_url,project,dataset_source,num_lines_added,num_lines_deleted,churn
97c62c6167299028d80765080e74d91dfc99efbd,VFC,https://github.com/gssapi/gss-ntlmssp,gss-ntlmssp,ICVul,3,1,4
97d4955666779dc5b0665e15dd951a5c12426a31,VFC,https://github.com/michaelrsweet/pdfio,pdfio,ICVul,17,2,19
97ef580ec2cca9a54da6f9bd9fdd9a455f6d74ed,VFC,https://github.com/facebook/hhvm,hhvm,ICVul,2,1,3
97eff7eb57fc2320c267a949cffd622c38712484,VFC,https://github.com/php/php-src,php-src,ICVul,118,117,235
9807d3976be0e92e4ece3b4b1701be894cd7c2e1,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,4,0,4
980b22536abcbbe1b4a5642fc940af33d8c19b69,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,3,2,5
982134ba62618c2d69fbbbd166d0a11ee3b7e3d8,VFC,https://github.com/torvalds/linux,linux,ICVul,9,2,11
9824dfae5741275473a23a7ed5756c7b6efacc9d,VFC,https://github.com/torvalds/linux,linux,ICVul,6,2,8
982c762c242ef549c914891b47bf6e0ed6321f91,VFC,https://github.com/open-quantum-safe/liboqs,liboqs,ICVul,44,6,50
9842df62004f366b9fed2423e24df10542ee0dc5,VFC,https://github.com/torvalds/linux,linux,ICVul,0,2,2
9844d38bed10e9ff17174434b3421b227ae710f3,VFC,https://github.com/libgit2/libgit2,libgit2,ICVul,19,8,27
984787de3d414a5f7d43d0b4584d9469dff2a5a5,VFC,https://github.com/gpac/gpac,gpac,ICVul,11,1,12
985122081165753c7442bd7824c473eb9ff56308,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,14,4,18
988f8365f7d8ad8073b6786e433d34c553ecf568,VFC,https://github.com/mdadams/jasper,jasper,ICVul,22,9,31
9899d11f654474d2d54ea52ceaa2a1f4db3abd68,VFC,https://github.com/torvalds/linux,linux,ICVul,64,14,78
98b727637e32d1d4824101d8947e2dbd573d4fc8,VFC,https://github.com/gpac/gpac,gpac,ICVul,3,1,4
98dcbbf0bf4854bf987557e55e55fff7abbf3ea9,VFC,https://github.com/libarchive/libarchive,libarchive,ICVul,3,0,3
98ece4eebfb6cd45cc8d550c6ac0022965071afc,VFC,https://github.com/openssl/openssl,openssl,ICVul,151,0,151
9903e41ae1f5d50c93f268ca3304d4d7c64b9311,VFC,https://github.com/torvalds/linux,linux,ICVul,2,0,2
992480c30f75943e9cd6245bb2015c7737f9b661,VFC,https://github.com/VirusTotal/yara,yara,ICVul,6,2,8
99253eb750fda6a644d5188fb26c43bad8d5a745,VFC,https://github.com/torvalds/linux,linux,ICVul,8,3,11
9926637a80d0d243dbf9c49761046895e9d1a8e2,VFC,https://github.com/openvswitch/ovs,ovs,ICVul,2,0,2
9933e113c2e87a9f46a40fde8dafbf801dca1ab9,VFC,https://github.com/torvalds/linux,linux,ICVul,39,1,40
9955ac47f4ba1c95ecb6092aeaefb40a22e99268,VFC,https://github.com/torvalds/linux,linux,ICVul,9,3,12
995a4283d8ed2d0d2c1ceb1a577b993df2f0e014,VFC,https://github.com/strukturag/libheif,libheif,ICVul,5,0,5
996356b6c65ca165ee1ea46a571c32a1dc3c3821,VFC,https://github.com/CendioOssman/tigervnc,tigervnc,ICVul,22,0,22
996faf964bba1aec06b153b370a7f20d3dd2bb8b,VFC,https://github.com/php/php-src,php-src,ICVul,2,7,9
9971fb125cf91cefd081a080c417b90bbe4a467b,VFC,https://github.com/gpac/gpac,gpac,ICVul,2,2,4
998912346c0da53a6dbb71fab3a138586b596b30,VFC,https://github.com/torvalds/linux,linux,ICVul,10,0,10
998c687fb83993c13fa711d75f59a95b38ceab77,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,17,20,37
999653786df6954a31044528ac3f7a5dadca08f4,VFC,https://github.com/torvalds/linux,linux,ICVul,25,27,52
99b6e525fb9f6f6f19a0425f779bc776f121c7e5,VFC,https://github.com/envoyproxy/envoy,envoy,ICVul,50,3,53
99c23da0eed4fd20cae8243f2b51e10e66aa0951,VFC,https://github.com/torvalds/linux,linux,ICVul,16,8,24
99d825822eade8d827a1817357cbf3f889a552d6,VFC,https://github.com/torvalds/linux,linux,ICVul,10,3,13
99debe5f823f45a482e1dc08de35879aa9c74bd2,VFC,https://github.com/ffmpeg/ffmpeg,ffmpeg,ICVul,0,3,3
99e3a236dd43d06c65af0a2ef9cb44306aef6e02,VFC,https://github.com/torvalds/linux,linux,ICVul,2,3,5
99fb785a5f85315b95288921a321a935ea29a51e,VFC,https://github.com/openssl/openssl,openssl,ICVul,40,23,63
9a069e0f2e027ec5138f998023cf9cb62c04889f,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,1,1,2
9a133d73ae4b4664d22bd1aa6d654fec13c52ee1,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,7,1,8
9a271a9368eaabf99e6c2046103acb33957e63b7,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,8,0,8
9a4100678fea4d60ec93d35f4c5de2e9ad054f3a,VFC,https://github.com/abrt/abrt,abrt,ICVul,3,0,3
9a47e9cff994f37f7f0dbd9ae23740d0f64f9fe6,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
9a5467bf7b6e9e02ec9c3da4e23747c05faeaac6,VFC,https://github.com/torvalds/linux,linux,ICVul,29,30,59
9a564bccb78a76740ea9d75a259942df8143d02c,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
9a59029bc218b48eff8b5d4dde5662fd79d3e1a8,VFC,https://github.com/torvalds/linux,linux,ICVul,4,3,7
9a5cbce421a283e6aea3c4007f141735bf9da8c3,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
9a64e62f0f20c9cf9b2e1609f037060eb2d8eb22,VFC,https://github.com/libgit2/libgit2,libgit2,ICVul,1,2,3
9a6bbee8006c24b46a85d29e7b38cfa79e9ab21b,VFC,https://github.com/git/git,git,ICVul,2,0,2
9a72a69e035ee70ff5c41541c8c61cd97990d018,VFC,https://github.com/vadz/libtiff,libtiff,ICVul,10,21,31
9aaec95e82117c1cb0f9624264c3618fc380cecb,VFC,https://github.com/madler/zlib,zlib,ICVul,31,50,81
9ab38e8ee35fc08a57636b1b6190dca70b0076fa,VFC,https://github.com/openresty/lua-nginx-module,lua-nginx-module,ICVul,68,128,196
9ab4233dd08036fe34a89c7dc6f47a8bf2eb29eb,VFC,https://github.com/torvalds/linux,linux,ICVul,14,4,18
9ad2de43f1aee7e7274a4e0d41465489299e344b,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
9b0b20b8d5f8c9f7839d58ff6c5900f7e19283b4,VFC,https://github.com/wireshark/wireshark,wireshark,ICVul,1,1,2
9b54d816e00425c3a517514e0d677bb3cec49258,VFC,https://github.com/torvalds/linux,linux,ICVul,1,3,4
9b57da0630c9fd36ed7a20fc0f98dc82cc0777fa,VFC,https://github.com/torvalds/linux,linux,ICVul,3,3,6
9b6e0ff9ef02818df034fc42c3bd149a5ff89342,VFC,https://github.com/LibreDWG/libredwg,libredwg,ICVul,17,10,27
9b9568d500f31f964af26ba8d01e542e1f27e5ca,VFC,https://github.com/wolfSSL/wolfssl,wolfssl,ICVul,54,14,68
9ba91381954ad325ea4fd26b9c65a8bd9a2a85b6,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,4,2,6
9bb0353a5c63a7f8c6fc853faa3df4b4df1f5eb5,VFC,https://github.com/videolan/vlc,vlc,ICVul,4,0,4
9be22198e258d0e7a5c41f4291792214a29405cf,VFC,https://github.com/varnishcache/varnish-cache,varnish-cache,ICVul,40,11,51
9bf292bfca94694a721449e3fd752493856710f6,VFC,https://github.com/torvalds/linux,linux,ICVul,5,0,5
9c0530e898f384c5d279bfcebd8bb17af1105873,VFC,https://github.com/torvalds/linux,linux,ICVul,4,1,5
9c36717a3e2af1f2c1b7242035455ec8112b4b06,VFC,https://github.com/neomutt/neomutt,neomutt,ICVul,5,8,13
9c52057c698fb96f8f07e7a4bcf4801a092bda89,VFC,https://github.com/torvalds/linux,linux,ICVul,95,2,97
9c6ba456711687b794dcf285856fc14e2c76074f,VFC,https://github.com/torvalds/linux,linux,ICVul,3,0,3
9c78a04df4e44ef6487eee99c4258397f4fdca55,VFC,https://github.com/libjpeg-turbo/libjpeg-turbo,libjpeg-turbo,ICVul,21,9,30
9c87439d9afa14a365ff13e73adc809cb2c3d97b,VFC,https://github.com/sparklemotion/nokogiri,nokogiri,ICVul,62,23,85
9c87c32c710d0b5b53dc6fd3bfde4046e1f7a5ad,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,20,0,20
9c9a84cec4ab28ee0b57c2b9266d6fbe68183512,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,1,1,2
9cb4eb772839c5e1de2855d126bf74ff16d13382,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,7,0,7
9cb636b5f6a8cc6d1b50809ec8f8d33ae0c84c95,VFC,https://github.com/torvalds/linux,linux,ICVul,7,24,31
9cc02ede696272c5271a401e4f27c262359bc2f6,VFC,https://github.com/torvalds/linux,linux,ICVul,19,15,34
9ccc633068c6fe76989f487c8932bd11886ad65b,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,10,4,14
9cf3dd3398719dd91207495f76d7726701c5145c,VFC,https://github.com/OpenSIPS/opensips,opensips,ICVul,130,129,259
9cf652cef49d74afe3d454f27d49eb1a1394951e,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,12,4,16
9d00fb9d70ee8c0cc7002b89318c5be00f1bbdad,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,1,1,2
9d294de90d1cc66956389856e60b6944b27b4817,VFC,https://github.com/OpenSC/OpenSC,OpenSC,ICVul,2,0,2
9d2cc3ca0a1612a6b271abcacffc2e3eea42925e,VFC,https://github.com/libyal/libevt,libevt,ICVul,35,1,36
9d348bcc2c4bbd3805e7eec97b594be9febbdf9a,VFC,https://github.com/radare/radare2,radare2,ICVul,3,2,5
9d3f688f46eba347e96ff0ae9506ef2061622e0c,VFC,https://github.com/openbsd/src,src,ICVul,16,22,38
9d5c4273cb7e5ca65f195f7361f0d848c85180e0,VFC,https://github.com/OISF/suricata,suricata,ICVul,1,1,2
9d9f4dc6c833cb79d13f836581e3a781d06842e7,VFC,https://github.com/openbsd/src,src,ICVul,35,22,57
9dcfda045474d8903224d175907bfc29761dcb45,VFC,https://github.com/openbsd/src,src,ICVul,14,16,30
9de4ee40547fd315d4a0ed1dd15a2fa3559ad707,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
9de7922bc709eee2f609cd01d98aaedc4cf5ea74,VFC,https://github.com/torvalds/linux,linux,ICVul,60,63,123
9e2dcf72023d1447f09c47d77c99b0c49659e5ce,VFC,https://github.com/torvalds/linux,linux,ICVul,1,7,8
9e3f7a29694049edd728e2400ab57ad7553e5aa9,VFC,https://github.com/torvalds/linux,linux,ICVul,8,2,10
9e505e6cd842338424e05883521ca1fb7d0f47f6,VFC,https://github.com/redis/redis,redis,ICVul,2,1,3
9e62869465573cb2d9b5053f1fa02a81fce21d69,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,14,0,14
9e7fef9521e73ca8afd7da9e58c14654b02dfad8,VFC,https://github.com/torvalds/linux,linux,ICVul,2,0,2
9e82dce6e6bd1f36a57e08fa85af213e2b2f2622,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,8,1,9
9e927affe3a021175f354af5fa01d22657c20585,VFC,https://github.com/neomutt/neomutt,neomutt,ICVul,2,0,2
9ea93a2ec8f555ceed1ee27294cf94822f14f10f,VFC,https://github.com/gpac/gpac,gpac,ICVul,21,2,23
9eeac00b38348c664dfeae2525bba0cf1bc32349,VFC,https://github.com/gpac/gpac,gpac,ICVul,3,2,5
9f0294fadca3dcc18c919424242a41e01f3e8318,VFC,https://github.com/OISF/suricata,suricata,ICVul,37,0,37
9f03a9d3bafe902c1e6beb105b2f24172f238645,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,7,3,10
9f0730bee3eb65d07b49fd468bc2f269173352fe,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,18,5,23
9f645bcc566a1e9f921bdae7528a01ced5bc3713,VFC,https://github.com/torvalds/linux,linux,ICVul,2,1,3
9f756bc67a84d4566bf74a0c2432aa55da404021,VFC,https://github.com/libjpeg-turbo/libjpeg-turbo,libjpeg-turbo,ICVul,13,1,14
9fd10cf630832b36a588c1545d8736539b2f1fb5,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,2,0,2
9fdcc15962f9ff4baebe6fdd947816f43f730d50,VFC,https://github.com/antirez/redis,redis,ICVul,16,11,27
9fe0761c47c0d4270d1a5220cfd25de080350d50,VFC,https://github.com/sparklemotion/nokogiri,nokogiri,ICVul,4,0,4
9ffa49496d1aae4cbbb387aac28a9e061a6ab0a6,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,4,2,6
a0014be47d614220db111b360fb6170ef6f3937e,VFC,https://github.com/michaelrsweet/htmldoc,htmldoc,ICVul,19,10,29
a00183107d4b84bc8a714290e824ca9c68dac738,VFC,https://github.com/jsummers/imageworsener,imageworsener,ICVul,10,7,17
a009a38dce1d9316cad1ab522b813b1d5ba4c62a,VFC,https://github.com/libming/libming,libming,ICVul,1,1,2
a00d237346894c6067a594983be6634f4168c9ad,VFC,https://github.com/facebook/hermes,hermes,ICVul,41,16,57
a02ea577174ab8ed18f847cf1693f213e0b9c473,VFC,https://github.com/git/git,git,ICVul,2,0,2
a03ffcf873fe0f2565386ca8ef832144c42e67fa,VFC,https://github.com/torvalds/linux,linux,ICVul,2,2,4
a08d3b3b99efd509133946056531cdf8f3a0c09b,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
a09d2d00af53b43c6f11e6ab3cb58443c2cac8a7,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
a0ac402cfcdc904f9772e1762b3fda112dcc56a0,VFC,https://github.com/torvalds/linux,linux,ICVul,4,0,4
a0ad220c96692eda76b2e3fd7279f3dcd1d8a8ff,VFC,https://github.com/torvalds/linux,linux,ICVul,4,0,4
a0d64445116c43cf46a5666bd4eee28e7a82f244,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,3,0,3
a0d7f432abee692402c00e8b615ff5982dde9780,VFC,https://github.com/espruino/Espruino,Espruino,ICVul,3,1,4
a0f0b9a21c9270930457095092f558fbad4c03e5,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,3,0,3
a0f1d21c1ccb1da66629627a74059dd7f5ac9c61,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
a0f2535cb5a29bba6dbbccdb90c74ccd770cc700,VFC,https://github.com/open5gs/open5gs,open5gs,ICVul,18,0,18
a1098f81c252b317ad34ea978aea2bc47760b215,VFC,https://github.com/ARMmbed/mbedtls,mbedtls,ICVul,8,0,8
a117dacde0288f3ec60b6e5bcedae8fa37ee0dfc,VFC,https://github.com/torvalds/linux,linux,ICVul,3,1,4
a124133e1e6ab5c7a9fef6d0e6bcb084e3455b46,VFC,https://github.com/git/git,git,ICVul,7,0,7
a134f083e79fb4c3d0a925691e732c56911b4326,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
a15067a8eaa836bcc24b0882712c14d1baa66509,VFC,https://github.com/radareorg/radare2,radare2,ICVul,22,22,44
a152aebfd1114376ba266ed30416be596ef9d806,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,3,1,4
a15bffd105ac28fd0dd9b596632dbf035238fda3,VFC,https://github.com/php/php-src,php-src,ICVul,8,2,10
a1616a5ac99ede5d605047a9012481ce7ff18b16,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
a197e92349a4aa2141b5dff12e9dd44c2a2166e3,VFC,https://github.com/krb5/krb5,krb5,ICVul,2,1,3
a1b11d2fdd1e51bfe18bb1ede804f60abfa92da6,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,5,0,5
a1b14d27ed0965838350f1377ff97c93ee383492,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
a1b9004b768bef606ee98d417bceb9392ceb788d,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,11,4,15
a1bc65c3db593530775823d6d7506a457ed95267,VFC,https://github.com/radare/radare2,radare2,ICVul,11,5,16
a1ca0268254374b515fa5992f01340f7717113fa,VFC,https://github.com/asterisk/asterisk,asterisk,ICVul,2,1,3
a1d47b262952a45aae62bd49cfaf33dd76c11a2c,VFC,https://github.com/torvalds/linux,linux,ICVul,13,4,17
a1e1511dde36b3f8aa27a6ec630838e7ea40e091,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,4,4,8
a1eefe986065846b6c69dbc09afd9fa1a02c4a3d,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,12,8,20
a1f17693904ed6fecc8902c747fc50a8f20e6af8,VFC,https://github.com/CESNET/libyang,libyang,ICVul,3,0,3
a2195644d89812e5b157ce7bac35543e06db05e3,VFC,https://github.com/lua/lua,lua,ICVul,36,21,57
a21b7f0cff1906a93a0130b74713b15a0b36481d,VFC,https://github.com/torvalds/linux,linux,ICVul,4,1,5
a246b4d547708f33ff4d4b9a7a5dbac741dc89d8,VFC,https://github.com/torvalds/linux,linux,ICVul,17,1,18
a25211918f2e790c67d859d20ccf8dbb81da1598,VFC,https://github.com/the-tcpdump-group/tcpdump,tcpdump,ICVul,357,83,440
a253257cd298892da43e15201d83f9a02c9b58b5,VFC,https://github.com/containers/bubblewrap,bubblewrap,ICVul,50,0,50
a27e07d90a4608ceaf928b1babb27d4d803e1992,VFC,https://github.com/lavv17/lftp,lftp,ICVul,9,15,24
a282a2f10539dce2aa619e71e1817570d557fc97,VFC,https://github.com/torvalds/linux,linux,ICVul,26,15,41
a2b743f6017d7b97af1fe49087ae15f0ac634373,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,7,1,8
a2b9a84460429181f2a4fa7e2bb5ab49fd561274,VFC,https://github.com/SSSD/sssd,sssd,ICVul,266,107,373
a2b9e6c1a35afcc0973acb72e591c714e78885ff,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
a2c118bfab8bc6b8bb213abfc35201e441693d55,VFC,https://github.com/torvalds/linux,linux,ICVul,5,2,7
a2cdd07488e666aa93a49a3fc9c9b1299e27ef3c,VFC,https://github.com/torvalds/linux,linux,ICVul,1,0,1
a2e1064f288a353bc5fef7f79ccb7683759e775c,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,2,1,3
a2e9eab8ea87c4ffc494d839ebb4ea145eb9f2e6,VFC,https://github.com/antlarr/audiofile,audiofile,ICVul,2,0,2
a2f18db0c68fec96631c10cad9384c196e9008ac,VFC,https://github.com/torvalds/linux,linux,ICVul,9,5,14
a30d367a71b7017581cf1ca104242a3c644dec0f,VFC,https://github.com/redis/redis,redis,ICVul,10,3,13
a30f895ad3239f45012e860d4f94c1a388b36d14,VFC,https://github.com/torvalds/linux,linux,ICVul,5,4,9
a324ac84e573fba362a5e53d4e74d5de6729933e,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,23,2,25
a33f7498f9052b50e8fe8c8422a11ba84474cb42,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,1,1,2
a35f89f86ed12161af09330e92e5a213014e46a1,VFC,https://github.com/radareorg/radare2,radare2,ICVul,1,1,2
a37fb6a0e7daf30134dbbf357c9a518a1026aa02,VFC,https://github.com/google/asylo,asylo,ICVul,4,0,4
a399b29dfbaaaf91162b2dc5a5875dd51bbfa2a1,VFC,https://github.com/torvalds/linux,linux,ICVul,23,5,28
a3a3730b5456ca00587455004d40c047f7b20a99,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,3,0,3
a3a8784454692dd72e5d5d34dcdab17b4420e74c,VFC,https://github.com/torvalds/linux,linux,ICVul,2,2,4
a3b753c2d077313fc9eb93af547051b956e383fc,VFC,https://github.com/qt/qtsvg,qtsvg,ICVul,25,34,59
a3ed1b1eb178c5d651d6ac619c8da3d71ac2be36,VFC,https://github.com/strukturag/libheif,libheif,ICVul,81,64,145
a3fc7693f3a035a8a7921cffb98432944bb42740,VFC,https://github.com/OpenSC/OpenSC,OpenSC,ICVul,1,1,2
a430c9166312e1aa3d80bce32374233bdbfeba32,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
a44c89e8af7c2410f4bfc5e097be2a5d0639a60c,VFC,https://github.com/php/php-src,php-src,ICVul,4,0,4
a45b599ad808c3c982fdcdc12b0b8611c2f92824,VFC,https://github.com/torvalds/linux,linux,ICVul,1,1,2
a45f795c65b479b4ba107b6ccde29b896d51ee98,VFC,https://github.com/torvalds/linux,linux,ICVul,89,0,89
a4780adeefd042482f624f5e0d577bf9cdcbb760,VFC,https://github.com/torvalds/linux,linux,ICVul,34,18,52
a47ef55db2337d29de19c50cd29b0deb2871d31c,VFC,https://github.com/google/asylo,asylo,ICVul,5,4,9
a4866aa812518ed1a37d8ea0c881dc946409de94,VFC,https://github.com/torvalds/linux,linux,ICVul,82,41,123
a4892df306e0532487f1634ba6d4c6d4bb381c7f,VFC,https://github.com/jpirko/libndp,libndp,ICVul,40,11,51
a497e47d4aec37aaf8f13509f3ef3d1f6a717d88,VFC,https://github.com/torvalds/linux,linux,ICVul,5,1,6
a49feeae76d41959d85ee733925a4cf40bac61b2,VFC,https://github.com/libgd/libgd,libgd,ICVul,75,28,103
a4a5aeeb17d32937d8c7d743dae9a4cc755ce773,VFC,https://github.com/znc/znc,znc,ICVul,5,3,8
a4c561aab1014c3630bc88faf6f5246fee16b020,VFC,https://github.com/gpg/libgcrypt,libgcrypt,ICVul,70,36,106
a4d97934d51cb88954cc49161dc1d151f64afb6b,VFC,https://github.com/mruby/mruby,mruby,ICVul,1,4,5
a4e138660270e7599793fa438cd7b2fc2ce215a6,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,5,0,5
a4e401da71458d253b05e41f28637b65baf64be4,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,6,0,6
a4e85b2e1c8d5b4bf0091157bbdeb0e457fb7b8f,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,1,1,2
a4eb327049132359cae54b59faec9e2f14c5a619,VFC,https://github.com/gpac/gpac,gpac,ICVul,2,0,2
a4f247707f08e322f0b41e82c3e06e224240a654,VFC,https://github.com/jsummers/imageworsener,imageworsener,ICVul,17,3,20
a50829479f58416a013a4ccca791336af3c584c7,VFC,https://github.com/torvalds/linux,linux,ICVul,10,7,17
a51f951b878c2b73c1d8e2f1518c7cdc5fb82c3f,VFC,https://github.com/gpac/gpac,gpac,ICVul,11,4,15
a53046291020ec41e09181396c1e829287b48d47,VFC,https://github.com/torvalds/linux,linux,ICVul,2,1,3
a550daeecf6bc689ade371349892ea17b5b97c77,VFC,https://github.com/libarchive/libarchive,libarchive,ICVul,2,2,4
a585eae6e7ada1ca9271607a4f48dfb17868ab7b,VFC,https://github.com/lua/lua,lua,ICVul,3,3,6
a5a36d9e82dde7265e38fe1f87b7f11c461c29f6,VFC,https://github.com/the-tcpdump-group/libpcap,libpcap,ICVul,5,5,10
a5aafb99c3965259c84ddcf45a91144bf7eb4cf1,VFC,https://github.com/radareorg/radare2,radare2,ICVul,3,0,3
a5b2c5b2ad5853591a6cac6134cd0f599a720865,VFC,https://github.com/torvalds/linux,linux,ICVul,2,1,3
a5b89cd68c02329d793356bda85d079e9e69b4e7,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,3,0,3
a5cc68f3d63306d0d288f31edfc2ae6ef8ecd887,VFC,https://github.com/torvalds/linux,linux,ICVul,2,0,2
a5cd335165e31db9dbab636fd29895d41da55dd2,VFC,https://github.com/torvalds/linux,linux,ICVul,6,0,6
a5d25faa3f4b18dac737fdb35d0dd68eb0dc2156,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,4,1,5
a5d849b149ca67ced2d271dc84db0bc95a548abb,VFC,https://github.com/FFmpeg/FFmpeg,FFmpeg,ICVul,3,0,3
a5ec6ae161d72f01411169a938fa5f8baea16e8f,VFC,https://github.com/torvalds/linux,linux,ICVul,5,0,5
a6027e56924bb6227c1fdbf6f91e7e2438338be6,VFC,https://github.com/apache/httpd,httpd,ICVul,83,47,130
a6138db815df5ee542d848318e5dae681590fccd,VFC,https://github.com/torvalds/linux,linux,ICVul,4,2,6
a6240a163cb787909703d9fc649cf861f60ddd7c,VFC,https://github.com/ImageMagick/ImageMagick,ImageMagick,ICVul,1,0,1
a637243270fc1faae16de059091795c32d86e65e,VFC,https://github.com/OP-TEE/optee_os,optee_os,ICVul,12,2,14
a63d01854987d9fd846cdc9265af38ee9eb72490,VFC,https://github.com/drachtio/drachtio-server,drachtio-server,ICVul,12,8,20
a6413aa690e0bdfef648c68693349a7b878fe60d,VFC,https://github.com/albertodemichelis/squirrel,squirrel,ICVul,1,0,1
a642587a9c9e2dd7feacdf513c3643ce26ad3c22,VFC,https://github.com/file/file,file,ICVul,3,2,5
a642fc305053cc1c6e47e4f4df327895747ab485,VFC,https://github.com/torvalds/linux,linux,ICVul,10,1,11
a64c3b37af9a6c8f8009d7516874b8d266b42bae,VFC,https://github.com/LibVNC/libvncserver,libvncserver,ICVul,1,1,2
a65411a1d69edfb16b25907ffb8f73556ce36bb7,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,5,0,5
a659daf63d16aa883be42f3f34ff84235c302198,VFC,https://github.com/torvalds/linux,linux,ICVul,5,0,5
a66477b0efe511d98dde3e4aaeb189790e6f0a39,VFC,https://github.com/torvalds/linux,linux,ICVul,3,2,5
a66628e425db725df1ac52a3c573a03357060ddd,VFC,https://github.com/wireshark/wireshark,wireshark,ICVul,8,4,12
a676f235309a59d4aa78eeffd2574ae5d341fcb0,VFC,https://github.com/dajobe/raptor,raptor,ICVul,122,4,126
a6788d1da719ae006605b78d22f5a9f170b423af,VFC,https://github.com/LibVNC/libvncserver,libvncserver,ICVul,1,1,2
a67adb997419fb53540d4a4f79c6471c60bc69b6,VFC,https://github.com/torvalds/linux,linux,ICVul,2,2,4
a68f68061e263a88321c104a6c911fe5598050a8,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,3,15,18
a6937d4046a7c4742b683a04c8564605fd9be4fb,VFC,https://github.com/LibRaw/LibRaw,LibRaw,ICVul,1,1,2
a6981567e8e215acc1ef690c8dbb30f2d9b00a19,VFC,https://github.com/openbsd/src,src,ICVul,3,3,6
a69b567b8c95c72f9560c873c5ab348be058f340,VFC,https://github.com/gpac/gpac,gpac,ICVul,1,0,1
a6d89de0d44e776f9bccc3a168fdc79f604e14ed,VFC,https://github.com/rizinorg/rizin,rizin,ICVul,4,0,4
a6da1472c0c5e05ff249325f979531ad51533110,VFC,https://github.com/lua/lua,lua,ICVul,32,16,48
a6dc186dd4b6b9e329a93cca3e7e3cfccfdf3cca,VFC,https://github.com/zhaozg/lua-openssl,lua-openssl,ICVul,88,32,120
a6e544b0a88b53114bfa5a57e21b7be7a8dfc9d0,VFC,https://github.com/torvalds/linux,linux,ICVul,25,26,51
a70b52ec1aaeaf60f4739edb1b422827cb6f3893,VFC,https://github.com/torvalds/linux,linux,ICVul,14,16,30
a7116dd3913c4a4afd2a3a938573aa7c785fdfc6,VFC,https://github.com/tensorflow/tensorflow,tensorflow,ICVul,16,3,19
